,Phe,,Cys,,Tyr,,Gln,,Leu,,Asn,,Gly,,Ile,,Pro,,Arg,,Ala,,Asp,,Glu,,His,,Lys,,Met,,Ser,,Thr,,Trp,,Val
710.695,75.1319,710.809,114.788,710.809,141.92,710.695,83.4799,710.809,146.094,710.695,66.7839,710.84,33.3929,710.695,79.3059,709.732,27.0928,710.695,50.0879,710.672,42.57485,710.672,45.3156,710.672,26.8330428571429,710.672,141.9184,710.672,41.4416714285712,710.672,50.5060599999999,710.672,257.395333333334,710.672,139.830666666667,710.672,104.918481818182,710.672,98.0901666666666
709.497,66.7677,709.61,93.8948,709.61,125.193,709.497,85.5461,709.61,139.799,709.497,50.0758,709.642,35.4713,709.497,66.7677,708.532,41.671,709.497,54.2488,709.474,43.6076,709.474,46.4994142857143,709.474,25.93315,709.474,133.53596,709.474,41.4325714285713,709.474,52.1617799999999,709.474,253.168666666667,709.474,130.058666666667,709.474,106.219845454546,709.474,90.4170999999999
708.298,83.4394,708.412,83.4418,708.412,106.388,708.298,104.299,708.412,139.765,708.298,52.1496,708.443,33.3767,708.298,66.7515,707.332,43.7438,708.298,50.0636,708.275,42.6585,708.275,45.2961428571428,708.275,25.4798928571429,708.275,138.5116,708.275,40.8253714285713,708.275,53.8176199999999,708.275,236.412,708.275,125.856333333333,708.275,106.005118181818,708.275,86.2209333333332
707.099,66.7353,707.213,114.705,707.213,108.448,707.099,91.7611,707.213,137.646,707.099,43.7951,707.245,33.3686,707.099,66.7353,706.131,41.6506,707.099,56.3079,707.077,42.64825,707.077,45.2845,707.077,25.7712785714286,707.077,130.14132,707.077,42.0081142857141,707.077,51.7209999999999,707.077,240.522666666667,707.077,121.653666666667,707.077,105.789481818182,707.077,82.0291999999999
705.9,68.8041,706.014,97.9965,706.014,104.252,705.9,85.4839,706.014,135.527,705.9,43.7844,706.046,33.3605,705.9,47.9544,704.931,41.6404,705.9,43.7844,705.878,41.49195,705.878,47.0617142857143,705.878,26.2114071428572,705.878,113.42704,705.878,40.5077857142855,705.878,48.7897799999999,705.878,258.536,705.878,124.402333333333,705.878,105.763118181818,705.878,89.6535999999999
704.701,60.4495,704.815,89.6346,704.815,72.9584,704.701,79.2097,704.815,145.917,704.701,35.4359,704.846,41.6905,704.701,66.7029,703.73,45.7932,704.701,52.1117,704.678,42.10665,704.678,45.8598142857143,704.678,25.1618285714286,704.678,117.56564,704.678,41.6879285714284,704.678,47.5290599999999,704.678,257.086,704.678,125.068666666667,704.678,106.306572727273,704.678,84.7686999999999
703.501,60.4348,703.615,100.033,703.615,79.1927,703.501,79.1905,703.615,162.554,703.501,62.5188,703.647,41.6803,703.501,60.4348,702.528,37.458,703.501,75.0226,703.479,43.3452,703.479,44.6566857142857,703.479,23.8170428571429,703.479,120.03484,703.479,40.4908714285713,703.479,45.0148399999999,703.479,248.689333333334,703.479,117.399333333333,703.479,106.474018181818,703.479,81.9720333333332
702.302,58.3367,702.415,93.7581,702.415,91.6746,702.302,93.7554,702.415,164.598,702.302,39.5856,702.447,33.3362,702.302,83.3382,701.327,52.0122,702.302,66.6705,702.279,42.9189500000001,702.279,44.9419571428571,702.279,23.3650928571429,702.279,122.49936,702.279,38.099357142857,702.279,42.9182199999999,702.279,233.35,702.279,113.201,702.279,108.528654545455,702.279,77.0874333333332
701.101,66.6543,701.215,118.731,701.215,58.3242,701.101,89.5667,701.215,170.807,701.101,52.0737,701.247,45.8261,701.101,83.3179,700.125,51.9995,701.101,58.3225,701.078,43.1169000000001,701.078,48.2031714285714,701.078,24.2523285714286,701.078,129.97208,701.078,38.0902428571427,701.078,45.4069399999999,701.078,216.6308,701.078,120.113666666667,701.078,108.3142,701.078,79.1511666666666
699.901,81.2152,700.015,110.373,700.015,58.31,699.901,87.4625,700.015,145.775,699.901,43.7313,700.046,41.65,699.901,87.4625,698.922,49.9073,699.901,45.8137,699.878,43.3163000000001,699.878,48.7876,699.878,24.5437857142857,699.878,134.94524,699.878,36.8904999999998,699.878,45.3967999999999,699.878,217.962133333334,699.878,124.253333333333,699.878,107.719109090909,699.878,86.7682333333332
698.7,83.2774,698.814,99.9357,698.814,68.7058,698.7,87.4413,698.814,154.068,698.7,56.2122,698.845,33.3119,698.7,85.3593,697.72,47.8161,698.7,52.0484,698.677,42.3687500000001,698.677,49.9647714285714,698.677,23.0509285714286,698.677,139.90604,698.677,35.0971428571427,698.677,49.9657399999999,698.677,222.0708,698.677,119.367333333333,698.677,106.559572727273,698.677,96.4608333333332
697.499,72.85,697.613,104.074,697.613,70.7706,697.499,87.42,697.613,151.949,697.499,56.1986,697.644,24.9778,697.499,79.0943,696.517,47.8043,697.499,54.1171,697.476,39.8594500000001,697.476,50.2502571428571,697.476,23.3409714285714,697.476,144.03344,697.476,35.384657142857,697.476,50.7862599999999,697.476,235.896,697.476,106.154233333333,697.476,105.588263636364,697.476,105.457833333333
696.297,60.3468,696.412,114.454,696.412,62.4295,696.297,91.5606,696.412,139.426,696.297,54.104,696.443,35.3766,696.297,74.9132,695.314,45.7147,696.297,43.6994,696.275,39.9542000000001,696.275,51.7259285714286,696.275,24.0772928571429,696.275,137.3402,696.275,32.9960285714284,696.275,49.9426399999999,696.275,237.225333333334,696.275,104.046566666667,696.275,104.804172727273,696.275,106.8225
695.096,68.6537,695.21,108.185,695.21,60.3338,695.096,104.021,695.21,137.311,695.096,41.6083,695.241,37.4485,695.096,79.0558,694.111,70.6326,695.096,45.7692,695.073,40.3596000000001,695.073,52.3087571428571,695.073,25.2614357142857,695.073,140.63584,695.073,33.287957142857,695.073,47.8505599999999,695.073,233.009333333334,695.073,110.260566666667,695.073,105.345990909091,695.073,104.0215
693.894,83.1964,694.008,116.478,694.008,62.3991,693.894,97.7558,694.008,131.038,693.894,39.5183,694.039,31.1995,693.894,74.8768,692.907,58.1537,693.894,45.758,693.871,41.7019,693.871,51.1084428571428,693.871,26.1471142857143,693.871,138.9444,693.871,33.5767714285713,693.871,48.2562199999999,693.871,245.428,693.871,115.781333333333,693.871,103.242763636364,693.871,100.5291
692.692,68.6203,692.806,126.847,692.806,41.5893,692.692,110.208,692.806,143.483,692.692,60.3027,692.837,33.2714,692.692,72.7791,691.703,51.9102,692.692,51.9851,692.669,42.9389,692.669,49.6090428571428,692.669,26.1407857142857,692.669,134.74812,692.669,33.567657142857,692.669,44.5004199999999,692.669,230.123733333334,692.669,117.834333333333,692.669,101.894818181818,692.669,95.6550333333332
691.489,70.6825,691.603,95.632,691.603,43.6581,691.489,76.9192,691.603,128.895,691.489,54.0513,691.635,47.8159,691.489,72.7614,690.499,41.518,691.489,51.9724,691.466,44.9031500000001,691.466,51.9720571428571,691.466,25.6893,691.466,133.87848,691.466,33.559057142857,691.466,44.4877599999999,691.466,230.069733333334,691.466,115.032666666667,691.466,102.624090909091,691.466,88.7011666666665
690.286,83.1356,690.4,89.3734,690.4,60.2751,690.286,85.214,690.4,114.315,690.286,51.9598,690.432,37.4121,690.286,85.214,689.294,49.8093,690.286,58.1949,690.263,45.8286000000001,690.263,50.7716,690.263,25.53665,690.263,133.01816,690.263,34.4420714285713,690.263,48.2164199999999,690.263,217.535733333334,690.263,112.926333333333,690.263,104.111527272727,690.263,78.2873999999999
689.083,72.726,689.197,118.443,689.197,58.1824,689.083,85.1933,689.197,122.599,689.083,43.6356,689.229,31.1691,689.083,87.2711,688.089,49.7971,689.083,31.1683,689.06,46.3368000000001,689.06,52.8358285714285,689.06,23.3043642857143,689.06,134.64424,689.06,34.1353142857141,689.06,49.8677999999999,689.06,229.952666666667,689.06,111.514,689.06,100.494881818182,689.06,78.9601333333332
687.88,99.7142,687.994,99.717,687.994,54.0134,687.88,91.4046,687.994,147.498,687.88,51.9345,688.025,27.0067,687.88,89.3273,686.884,39.413,687.88,45.7023,687.857,45.7032500000001,687.857,52.8236714285714,687.857,22.4071071428571,687.857,141.26228,687.857,34.4237714285713,687.857,51.9335399999999,687.857,240.976,687.857,117.024,687.857,101.790427272727,687.857,79.6316666666665
686.676,118.382,686.79,118.385,686.79,49.8463,686.676,93.4592,686.79,128.77,686.676,56.0755,686.822,37.3847,686.676,76.8443,685.678,41.4772,686.676,41.5374,686.653,45.4841500000001,686.653,55.4798428571428,686.653,22.2530428571429,686.653,140.39748,686.653,37.975957142857,686.653,52.3385799999999,686.653,238.15,686.653,121.15,686.653,100.444036363637,686.653,80.9991999999999
685.472,124.582,685.586,91.3627,685.586,53.987,685.472,83.0546,685.586,132.891,685.472,43.6037,685.618,43.6049,685.472,87.2073,684.473,45.6136,685.472,53.9855,685.449,44.6418500000001,685.449,57.8404714285714,685.449,22.2464571428571,685.449,139.52988,685.449,38.560157142857,685.449,51.9108599999999,685.449,245.012666666667,685.449,124.583333333333,685.449,101.930027272727,685.449,79.5950333333332
684.267,143.234,684.382,118.327,684.382,43.5943,684.267,78.8826,684.382,163.998,684.267,56.0482,684.413,41.5183,684.267,91.3378,683.267,39.3839,684.267,45.6689,684.245,44.9426000000001,684.245,56.6424714285714,684.245,21.7956285714286,684.245,148.63088,684.245,38.8473714285713,684.245,50.2357799999999,684.245,235.266,684.245,121.784,684.245,102.4717,684.245,78.1901999999999
683.063,120.37,683.177,126.6,683.177,64.3378,683.063,93.3909,683.177,151.505,683.063,43.5824,683.209,49.8098,683.063,101.692,682.06,33.1572,683.063,45.6578,683.04,43.3752000000001,683.04,56.3310142857143,683.04,22.2344571428571,683.04,142.78524,683.04,39.4312857142855,683.04,52.2979799999999,683.04,233.826666666667,683.04,119.679333333333,683.04,101.880063636364,683.04,81.6305666666665
681.858,124.491,681.972,109.97,681.972,68.4719,681.858,97.5178,681.972,157.693,681.858,37.3472,682.004,45.6479,681.858,120.341,680.853,41.4363,681.858,49.7963,681.835,42.7432000000001,681.835,55.1346,681.835,21.9342142857143,681.835,140.2622,681.835,39.718857142857,681.835,52.6995799999999,681.835,224.084666666667,681.835,123.108,681.835,101.665336363637,681.835,80.9198666666666
680.653,122.386,680.767,128.613,680.767,53.9344,680.653,70.5276,680.767,149.357,680.653,53.9328,680.799,29.0415,680.653,97.494,679.647,41.4261,680.653,43.5611,680.63,42.3173000000001,680.63,51.5654857142857,680.63,24.0032428571429,680.63,141.88744,680.63,40.8937142857141,680.63,53.9329599999999,680.63,237.855333333334,680.63,122.386333333333,680.63,103.3402,680.63,81.5908666666665
679.447,107.839,679.562,118.212,679.562,74.6601,679.447,95.3963,679.562,147.246,679.447,43.5505,679.593,37.33,679.447,93.3225,678.439,35.2035,679.447,51.8458,679.425,40.6479000000001,679.425,50.6652,679.425,23.25705,679.425,135.21792,679.425,39.7009142857141,679.425,54.3353599999999,679.425,237.800666666667,679.425,120.975666666667,679.425,106.518509090909,679.425,82.9528333333332
678.241,89.1531,678.356,140.99,678.356,70.4951,678.241,99.5197,678.356,149.284,678.241,43.5399,678.387,35.2475,678.241,80.8597,677.232,39.3354,678.241,35.2466,678.219,39.1863500000001,678.219,48.2807,678.219,23.1034928571429,678.219,131.0338,678.219,37.617457142857,678.219,53.0787999999999,678.219,246.037333333334,678.219,118.871333333333,678.219,107.2436,678.219,82.2431333333332
677.035,91.2041,677.15,111.936,677.15,72.5508,677.035,93.2769,677.15,132.664,677.035,51.8205,677.181,41.4575,677.035,84.9856,676.024,41.3955,677.035,49.7477,677.013,39.0730000000001,677.013,46.4906,677.013,23.2448642857143,677.013,126.03104,677.013,37.6078428571427,677.013,51.4066599999999,677.013,243.209333333334,677.013,120.223,677.013,106.464436363637,677.013,84.9854666666665
675.829,103.616,675.944,124.342,675.944,70.4607,675.829,103.616,675.944,153.356,675.829,43.5186,675.975,35.2303,675.829,89.1095,674.816,35.1775,675.829,51.8079,675.806,39.0638500000001,675.806,48.8466,675.806,23.0913785714286,675.806,125.99964,675.806,39.964857142857,675.806,49.7359399999999,675.806,243.154666666667,675.806,117.433333333333,675.806,109.076445454546,675.806,82.8923666666665
674.622,68.3696,674.737,109.809,674.737,70.4435,674.622,107.734,674.737,124.312,674.622,41.4362,674.768,45.581,674.622,70.4415,673.607,26.8938,674.622,39.3643,674.6,39.3637000000001,674.6,46.7616142857143,674.6,22.6414071428571,674.6,122.65092,674.6,39.067957142857,674.6,48.0671399999999,674.6,245.855333333334,674.6,113.951333333333,674.6,106.978790909091,674.6,87.0167666666665
673.415,70.4242,673.53,99.4253,673.53,78.7117,673.415,120.135,673.53,130.496,673.415,64.2103,673.561,37.2844,673.415,70.4242,672.398,35.1602,673.415,41.426,673.393,40.2862000000001,673.393,48.2304142857143,673.393,24.2641285714286,673.393,122.62256,673.393,39.3545285714284,673.393,48.4685399999999,673.393,241.650666666667,673.393,113.23,673.393,109.212818181818,673.393,81.4718333333332
672.208,70.407,672.323,99.401,672.323,101.472,672.208,120.106,672.323,138.747,672.208,49.6991,672.354,37.2753,672.208,78.6902,671.189,33.0838,672.208,43.4867,672.185,42.1399000000001,672.185,49.6988428571428,672.185,23.5177571428571,672.185,116.79268,672.185,38.1604285714284,672.185,50.5266799999999,672.185,252.637333333334,672.185,119.415666666667,672.185,109.186454545455,672.185,83.5223999999998
671.001,80.7412,671.115,101.447,671.115,103.517,671.001,105.585,671.115,122.15,671.001,43.476,671.147,31.0552,671.001,78.6709,669.98,37.21,671.001,31.0543,670.978,42.3372000000001,670.978,51.7569857142857,670.978,23.9562571428571,670.978,131.6672,670.978,40.518157142857,670.978,50.1001599999999,670.978,245.675333333334,670.978,120.768,670.978,110.852909090909,670.978,82.1212666666665
669.793,60.0237,669.907,95.2127,669.907,99.3524,669.793,95.21,669.907,134.54,669.793,51.7445,669.939,35.1872,669.793,82.7913,668.77,39.2676,669.793,49.6748,669.77,43.0521500000001,669.77,49.9715142857143,669.77,24.3941428571429,669.77,132.46332,669.77,44.055657142857,669.77,50.0885199999999,669.77,245.616,669.77,116.599,669.77,113.835,669.77,85.5513333333332
668.585,84.8403,668.699,107.605,668.699,111.744,668.585,101.394,668.699,115.883,668.585,37.247,668.731,35.1786,668.585,80.7017,667.56,39.2579,668.585,49.6626,668.562,42.3171000000001,668.562,49.6644714285714,668.562,24.6827,668.562,131.6046,668.562,44.3414285714284,668.562,52.9739599999999,668.562,234.52,668.562,114.500333333333,668.562,115.876,668.562,82.0820999999999
667.376,82.7507,667.491,93.0973,667.491,119.992,667.376,117.92,667.491,132.405,667.376,62.0631,667.522,37.2388,667.376,88.957,666.35,33.0511,667.376,49.6504,667.353,42.3068500000001,667.353,48.1731714285714,667.353,25.1203642857143,667.353,132.40336,667.353,41.6698428571427,667.353,50.4794799999999,667.353,231.704666666667,667.353,121.366333333333,667.353,116.978181818182,667.353,84.8195333333332
666.167,82.7305,666.282,95.1428,666.282,91.0061,666.167,99.2766,666.282,138.578,666.167,37.2287,666.314,37.2297,666.167,86.867,665.14,49.5644,666.167,31.0239,666.145,39.4013000000001,666.145,47.8667857142857,666.145,25.5576714285714,666.145,135.68364,666.145,42.5474999999998,666.145,50.4652999999999,666.145,227.509333333334,666.145,121.339,666.145,116.007818181818,666.145,89.6228999999998
664.958,57.8972,665.073,95.1195,665.073,90.9839,664.958,103.388,665.073,138.544,664.958,37.2196,665.105,35.1528,664.958,68.2359,663.929,33.0348,664.958,37.2196,664.936,39.4947500000001,664.936,45.1980285714285,664.936,25.6989285714286,664.936,125.72068,664.936,41.3571714285712,664.936,49.6264399999999,664.936,230.210666666667,664.936,128.890333333333,664.936,116.541181818182,664.936,90.2932333333332
663.749,59.9502,663.864,101.298,663.864,78.5577,663.749,113.699,663.864,121.971,663.749,59.9502,663.895,37.2115,663.749,80.6227,662.718,26.8341,663.749,51.6812,663.726,39.6914000000001,663.726,44.8907714285714,663.726,25.3977428571429,663.726,128.99424,663.726,42.8230714285712,663.726,47.5485399999999,663.726,231.532666666667,663.726,126.101333333333,663.726,116.892254545455,663.726,88.2041999999998
662.539,66.1358,662.654,99.2065,662.654,88.8725,662.539,117.804,662.654,132.275,662.539,31.0011,662.686,49.6032,662.539,76.4695,661.506,26.8275,662.539,47.5351,662.517,40.7140000000001,662.517,44.5815428571428,662.517,26.12975,662.517,133.09532,662.517,42.5173999999998,662.517,46.7085599999999,662.517,235.608,662.517,130.206666666667,662.517,115.736890909091,662.517,81.9807999999998
661.329,70.252,661.444,107.447,661.444,66.1214,661.329,115.709,661.444,134.309,661.329,53.7221,661.476,35.127,661.329,66.1195,660.294,43.326,661.329,45.4572,661.307,42.0461500000001,661.307,47.5215285714285,661.307,26.7135928571428,661.307,139.67468,661.307,40.1435285714284,661.307,48.3506199999999,661.307,228.666,661.307,126.73,661.307,118.715818181818,661.307,88.8473333333332
660.119,97.0893,660.234,117.75,660.234,84.6973,660.119,121.878,660.234,121.882,660.119,51.6432,660.266,37.1841,660.119,70.2348,659.082,37.1274,660.119,39.2489,660.096,43.2771500000001,660.096,47.8052714285714,660.096,26.5588,660.096,144.5986,660.096,39.8384999999998,660.096,45.8587599999999,660.096,225.855333333334,660.096,122.568,660.096,119.249636363637,660.096,92.2685999999998
658.909,72.2828,659.024,103.264,659.024,90.8724,658.909,111.522,659.024,107.395,658.909,53.6958,659.055,51.632,658.909,78.4785,657.87,32.9939,658.909,47.5001,658.886,43.7832000000001,658.886,48.0879285714285,658.886,26.4053142857143,658.886,150.34804,658.886,40.4190142857141,658.886,45.0219399999999,658.886,218.913333333334,658.886,120.472666666667,658.886,122.223545454546,658.886,97.0660333333332
657.698,59.8768,657.813,113.563,657.813,70.2024,657.698,125.948,657.813,121.822,657.698,49.5532,657.844,33.0364,657.698,59.8768,656.657,35.0474,657.698,39.2296,657.675,43.1538000000001,657.675,50.4352285714285,657.675,26.3989785714286,657.675,150.31156,657.675,40.1146428571427,657.675,50.3784799999999,657.675,218.861333333334,657.675,112.872333333333,657.675,122.568636363637,657.675,99.1058999999998
656.487,66.0547,656.602,109.406,656.602,66.0566,656.487,130.045,656.602,101.149,656.487,49.541,656.633,35.0925,656.487,70.1831,655.445,37.0998,656.487,37.1558,656.464,41.8012000000001,656.464,52.1956571428571,656.464,27.5710714285714,656.464,154.40252,656.464,40.6963857142855,656.464,50.3658199999999,656.464,218.806666666667,656.464,116.283333333333,656.464,120.661454545455,656.464,103.210033333333
655.275,74.2933,655.39,113.507,655.39,59.8491,655.275,125.886,655.39,99.0606,655.275,41.2741,655.422,41.2752,655.275,70.1659,654.231,39.1512,655.275,30.9555,655.253,40.6548000000001,655.253,54.8353857142857,655.253,28.4493,655.253,152.71484,655.253,39.8004285714284,655.253,50.7661999999999,655.253,235.258,655.253,116.942333333333,655.253,118.756181818182,655.253,97.6843333333331
654.064,68.0855,654.179,129.985,654.179,63.9609,654.064,103.16,654.179,115.542,654.064,53.6431,654.21,39.2018,654.064,76.3383,653.018,32.9613,654.064,39.2007,654.041,41.1609500000001,654.041,54.2326571428571,654.041,27.5588857142857,654.041,163.40092,654.041,40.0848285714284,654.041,52.8172599999999,654.041,243.457333333334,654.041,122.417,654.041,119.103,654.041,94.2206999999998
652.852,76.3195,652.967,113.451,652.967,55.6942,652.852,103.134,652.967,105.2,652.852,72.1941,652.998,39.1922,652.852,57.7553,651.804,41.1914,652.852,45.3792,652.829,41.5626500000001,652.829,54.2179714285714,652.829,27.2573357142857,652.829,160.8894,652.829,38.8968857142855,652.829,57.7551599999999,652.829,233.779333333334,652.829,123.073666666667,652.829,118.699545454546,652.829,88.6951666666665
651.639,76.3008,651.755,109.299,651.755,65.9918,651.639,121.669,651.755,103.112,651.639,61.8655,651.786,41.2448,651.639,72.1764,650.59,43.2402,651.639,43.3058,651.617,44.2327000000001,651.617,54.5007,651.617,26.2199071428571,651.617,158.37952,651.617,40.0647999999998,651.617,54.8537999999999,651.617,226.84,651.617,128.542,651.617,118.855363636364,651.617,85.2392666666665
650.427,57.7269,650.542,111.334,650.542,63.9138,650.427,103.084,650.542,111.334,650.427,51.5419,650.573,45.3581,650.427,78.3437,649.375,32.9368,650.427,30.9251,650.404,44.7380000000001,650.404,54.4880285714285,650.404,26.0669214285714,650.404,161.63608,650.404,40.0546714285712,650.404,54.8411399999999,650.404,232.278666666667,650.404,136.757,650.404,117.894072727273,650.404,85.2159666666665
649.214,57.7128,649.329,107.184,649.329,70.0818,649.214,78.3245,649.329,109.245,649.214,57.7128,649.36,35.0408,649.214,100.997,648.161,32.9286,649.214,51.5292,649.191,44.6245000000001,649.191,55.0618142857143,649.191,24.7365214285714,649.191,158.30436,649.191,40.928257142857,649.191,54.4164399999999,649.191,239.1,649.191,142.907666666667,649.191,117.680618181818,649.191,81.7592333333332
648.001,70.0625,648.116,119.522,648.116,63.8824,648.001,98.9118,648.116,107.158,648.001,57.6986,648.147,35.0322,648.001,82.4265,646.945,43.2081,648.001,53.5772,647.978,45.2324000000001,647.978,56.2278285714285,647.978,22.8158428571428,647.978,155.78196,647.978,42.0962999999998,647.978,54.4027599999999,647.978,226.677333333334,647.978,153.175,647.978,115.9658,647.978,84.4888999999998
646.787,70.0453,646.903,115.372,646.903,65.9269,646.787,94.7672,646.903,131.854,646.787,63.8649,646.934,45.3247,646.787,84.4664,645.73,41.1403,646.787,43.2633,646.764,44.3976000000001,646.764,55.3293428571428,646.764,22.0735142857143,646.764,156.57116,646.764,40.6151999999998,646.764,47.7972599999999,646.764,212.884666666667,646.764,155.885,646.764,115.187163636364,646.764,78.2866333333331
645.573,63.8491,645.689,111.224,645.689,57.6719,645.573,98.8632,645.689,131.821,645.573,55.6105,645.72,37.0747,645.573,80.3263,644.514,43.1866,645.573,37.0737,645.551,43.2525500000001,645.551,52.6705,645.551,22.2152,645.551,154.06736,645.551,39.7224999999998,645.551,47.3733599999999,645.551,214.204666666667,645.551,163.399,645.551,111.786527272727,645.551,79.6396333333332
644.359,88.5432,644.475,129.73,644.475,63.8353,644.359,78.2474,644.475,113.256,644.359,49.4194,644.506,43.2432,644.359,84.4249,643.299,43.1759,644.359,39.1237,644.337,42.8304000000001,644.337,49.7163285714285,644.337,21.3267714285714,644.337,144.96696,644.337,42.3599142857141,644.337,46.9490599999999,644.337,218.268666666667,644.337,152.378666666667,644.337,112.129527272727,644.337,87.1688666666665
643.145,84.4041,643.26,121.463,643.26,57.6435,643.145,86.4627,643.26,131.757,643.145,55.5832,643.292,34.9978,643.145,90.58,642.082,39.0542,643.145,45.29,643.122,43.4373000000001,643.122,49.7041714285714,643.122,21.4683928571428,643.122,139.99724,643.122,40.5849999999998,643.122,48.5829999999999,643.122,218.216666666667,643.122,154.399,643.122,110.232436363637,643.122,98.1267333333332
641.93,74.0927,642.046,115.259,642.046,61.7457,641.93,78.2089,642.046,123.491,641.93,61.7439,642.077,37.0473,641.93,84.3833,640.866,47.2644,641.93,53.5114,641.907,42.8094000000001,641.907,49.3977,641.907,22.4911285714286,641.907,121.84688,641.907,41.7500714285712,641.907,46.1007599999999,641.907,214.048,641.907,144.755333333333,641.907,112.261709090909,641.907,94.6765666666665
640.715,78.1897,640.831,127.576,640.831,74.0766,640.715,100.824,640.831,137.865,640.715,49.383,640.862,51.442,640.715,90.5354,639.649,22.5991,640.715,41.1525,640.692,43.6219000000001,640.692,48.5008,640.692,23.2214,640.692,120.16612,640.692,41.7394285714284,640.692,51.4398599999999,640.692,227.706666666667,640.692,143.351,640.692,110.364581818182,640.692,89.8516666666665
639.5,74.0562,639.615,154.288,639.615,72.0011,639.5,82.2847,639.615,154.288,639.5,55.5421,639.647,39.0863,639.5,94.6274,638.432,32.8633,639.5,47.3137,639.477,42.4796500000001,639.477,47.9008142857142,639.477,22.7755928571428,639.477,118.4908,639.477,42.3160999999998,639.477,51.8394399999999,639.477,237.252666666667,639.477,131.657333333333,639.477,109.589581818182,639.477,79.5418333333332
638.284,65.8115,638.4,133.683,638.4,74.0401,638.284,88.4342,638.4,150.137,638.284,53.4719,638.431,37.02,638.284,96.6607,637.214,43.1223,638.284,45.2454,638.262,42.2641000000001,638.262,46.7117857142857,638.262,23.6505214285714,638.262,121.74632,638.262,41.7208285714284,638.262,52.6495199999999,638.262,233.089466666667,638.262,128.881333333333,638.262,106.009736363637,638.262,84.3211999999998
637.068,69.9075,637.184,172.718,637.184,69.9095,637.068,98.6929,637.184,152.156,637.068,55.5148,637.215,28.7862,637.068,104.861,635.996,53.3763,637.068,51.4026,637.046,41.5336500000001,637.046,48.7582714285714,637.046,23.2046785714286,637.046,131.58544,637.046,41.4181999999998,637.046,48.5251399999999,637.046,213.838133333334,637.046,131.590333333333,637.046,107.293754545455,637.046,78.8182999999998
635.852,88.3906,635.968,172.675,635.968,67.8366,635.852,71.9459,635.968,162.397,635.852,55.5011,635.999,45.2244,635.852,92.5018,634.778,67.73,635.852,37.0007,635.83,42.3454500000001,635.83,51.9764857142857,635.83,23.3463357142857,635.83,143.06584,635.83,37.8842428571427,635.83,48.1035799999999,635.83,212.409466666667,635.83,134.299333333333,635.83,105.774763636364,635.83,78.7990333333332
634.636,86.3138,634.751,189.074,634.751,67.8199,634.636,104.81,634.751,143.86,634.636,43.1569,634.783,49.3235,634.636,78.0934,633.56,34.8825,634.636,45.212,634.613,42.8478500000001,634.613,50.2041142857143,634.613,24.2208642857143,634.613,139.74588,634.613,36.9955285714284,634.613,46.4456199999999,634.613,221.95,634.613,128.103333333333,634.613,102.576290909091,634.613,76.7226666666665
633.419,78.0741,633.535,209.573,633.535,71.9125,633.419,84.2379,633.535,135.606,633.419,49.31,633.566,39.0381,633.419,73.965,632.341,41.028,633.419,41.0917,633.396,44.3780000000001,633.396,52.2450285714285,633.396,23.6269285714286,633.396,150.39612,633.396,34.0504142857141,633.396,45.2012999999999,633.396,216.420666666667,633.396,121.907,633.396,101.428654545455,633.396,81.4982999999998
632.202,78.0549,632.318,242.388,632.318,61.6241,632.202,76.0008,632.318,143.789,632.202,49.2978,632.349,36.9744,632.202,84.2171,631.122,26.6616,632.202,61.6223,632.179,45.1894500000001,632.179,51.0579428571428,632.179,23.7682214285714,632.179,142.14632,632.179,30.8143142857141,632.179,45.5987399999999,632.179,214.993333333334,632.179,122.558666666667,632.179,101.589836363637,632.179,74.6337999999998
630.984,80.0892,631.1,230.006,631.1,69.8234,630.984,84.1963,631.1,135.539,630.984,49.2857,631.132,41.0725,630.984,73.9285,629.903,45.1084,630.984,51.3392,630.962,45.3844500000001,630.962,49.5805285714285,630.962,25.6691428571429,630.962,138.82472,630.962,30.216357142857,630.962,49.2842199999999,630.962,217.676,630.962,121.846333333333,630.962,100.252654545455,630.962,73.9291666666665
629.767,90.3347,629.883,207.365,629.883,59.5405,629.767,92.3878,629.883,121.134,629.767,57.4857,629.914,28.7437,629.767,73.9102,628.683,34.8478,629.767,45.1674,629.744,45.3734500000001,629.744,49.8609285714285,629.744,25.0756428571428,629.744,133.0394,629.744,31.3815714285712,629.744,51.3261399999999,629.744,229.944,629.744,122.501,629.744,101.161927272727,629.744,69.8032666666665
628.549,80.0497,628.665,188.841,628.665,53.368,628.549,90.3125,628.665,119.052,628.549,57.4716,628.696,47.2101,628.549,77.9971,627.464,38.9378,628.549,38.9986,628.526,44.8487500000001,628.526,48.0912285714285,628.526,25.5103428571429,628.526,133.01,628.526,33.4239999999998,628.526,49.2619199999999,628.526,233.991333333334,628.526,115.627333333333,628.526,98.8936545454547,628.526,78.6813333333332
627.33,73.8738,627.446,145.7,627.446,59.5111,627.33,102.602,627.446,119.022,627.33,49.2492,627.478,38.99,627.33,73.8738,626.243,26.635,627.33,51.3012,627.308,44.5292000000001,627.308,46.9043,627.308,25.6514857142857,627.308,125.58468,627.308,34.8820857142855,627.308,53.3533799999999,627.308,242.140666666667,627.308,119.703,627.308,99.8014181818183,627.308,82.7646666666665
